credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1496,426.14,11.1844214,6.43,667,5880.0,5422,46.7,1,0,0,0,1,0,0,0,0,0
1,0.1461,689.51,11.05089001,14.72,687,2789.958333,8004,66.1,0,0,0,0,0,1,0,0,0,0
1,0.1461,344.76,10.727663,22.03,672,4679.958333,4232,27.1,1,0,0,0,0,1,0,0,0,0
1,0.0774,156.1,11.03488966,14.4,752,8370.0,15489,35.4,1,0,0,1,0,0,0,0,0,0
1,0.1183,430.75,11.5806215,13.2,717,3270.0,38433,56.5,1,0,0,0,0,1,0,0,0,0
1,0.1148,659.37,11.35040654,10.07,792,2940.0,760,1.9,0,0,0,1,0,0,0,0,0,0
1,0.1183,533.46,11.15625052,10.89,732,3600.0,15942,40.9,3,0,0,0,0,1,0,0,0,0
1,0.0894,285.95,10.71308355,16.72,737,3720.0,8654,24.6,0,0,0,0,0,1,0,0,0,0
1,0.1461,689.51,10.85892207,14.84,682,3690.0,20916,65.6,1,0,0,0,0,1,0,0,0,0
1,0.1183,78.7,11.00209984,16.48,697,6839.958333,3689,22.2,2,0,0,0,1,0,0,0,0,0
1,0.1392,682.74,12.32385568,11.37,697,4589.958333,56558,72.1,0,0,0,0,1,0,0,0,0,0
1,0.1253,200.8,10.46310334,23.07,687,5100.0,3334,23.5,0,0,0,0,1,0,0,0,0,0
1,0.0894,413.03,11.77528973,0.05,802,6809.958333,2563,8.8,0,0,0,1,0,0,0,0,0,0
1,0.1565,262.4,10.40426284,11.93,672,1470.0,1140,54.3,0,0,0,1,0,0,0,0,0,0
1,0.1704,642.14,11.678406,17.74,672,5160.0,18938,53.8,1,1,0,0,0,1,0,0,0,0
1,0.0894,368.55,10.74849708,12.35,752,3300.0,1061,10.1,0,0,0,0,0,1,0,0,0,0
1,0.1878,657.81,11.28978191,15.6,672,1142.0,11184,93.2,0,0,0,1,0,0,0,0,0,0
1,0.1114,461.71,10.08580911,13.15,752,6631.0,13551,29.0,0,0,0,0,0,1,0,0,0,0
1,0.1148,454.97,10.67359577,23.61,752,8679.958333,6698,67.0,0,0,0,0,0,1,0,0,0,0
1,0.1148,659.37,11.26446411,5.72,757,3616.0,8863,27.4,1,0,0,0,1,0,0,0,0,0
1,0.1253,669.33,12.05989014,6.45,722,3420.0,23973,44.9,1,0,0,0,0,1,0,0,0,0
1,0.1114,393.65,11.2395407,15.06,742,4860.0,18862,47.5,1,0,0,0,0,1,0,0,0,0
1,0.0859,252.89,10.1266311,20.3,797,6690.0,3301,27.3,0,0,0,0,0,1,0,0,0,0
1,0.1253,401.6,11.85651517,5.59,702,5009.958333,4381,16.5,2,0,0,0,1,0,0,0,0,0
1,0.1183,198.81,11.00209984,15.5,702,3809.958333,55333,39.0,2,0,0,0,1,0,0,0,0,0
1,0.1218,666.0,11.57332418,13.84,732,9373.958333,22233,76.7,1,0,0,0,0,1,0,0,0,0
1,0.0774,156.1,10.58446093,5.62,747,2220.0,2326,25.0,1,0,0,1,0,0,0,0,0,0
1,0.1148,197.82,11.22524339,12.66,727,3270.0,4027,7.2,2,1,0,1,0,0,0,0,0,0
1,0.1114,492.06,10.91501573,12.18,767,8939.958333,13095,19.6,2,0,0,0,0,1,0,0,0,0
1,0.0859,126.45,11.35035948,7.3,747,7949.958333,19817,64.1,1,0,0,1,0,0,0,0,0,0
1,0.0859,256.84,10.40426284,16.36,752,3360.0,12442,33.7,0,0,0,0,0,1,0,0,0,0
1,0.1426,48.03,10.59663473,13.83,662,3869.958333,3163,53.6,2,0,0,0,0,1,0,0,0,0
1,0.1287,538.14,11.08214255,11.52,727,4740.0,7290,93.5,0,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,10.85614879,8.52,812,10950.0,952,1.1,0,0,0,1,0,0,0,0,0,0
1,0.1322,338.01,10.69557468,19.32,692,3869.958333,8540,87.1,1,0,0,0,0,1,0,0,0,0
1,0.1114,360.84,10.75773265,10.39,722,2193.0,10735,34.5,3,0,0,0,0,1,0,0,0,0
1,0.0894,524.23,11.58896015,3.16,802,9870.0,4588,6.7,0,0,0,1,0,0,0,0,0,0
1,0.1357,322.71,10.37349118,0.56,792,9029.958333,1479,7.1,7,0,0,1,0,0,0,0,0,0
1,0.1218,666.0,10.83695,22.88,732,3990.0,26803,51.4,1,0,0,0,0,1,0,0,0,0
1,0.0705,61.8,10.71441777,3.68,777,7800.0,6669,23.8,0,0,0,1,0,0,0,0,0,0
1,0.0859,252.89,10.0604913,17.23,762,2550.0,2296,9.3,2,0,0,0,1,0,0,0,0,0
1,0.1114,262.43,11.73606902,13.61,722,5399.958333,41568,48.6,3,0,0,0,0,1,0,0,0,0
1,0.1704,713.49,11.99535161,14.04,677,4440.0,70627,91.8,2,0,0,0,0,1,0,0,0,0
1,0.1496,519.68,11.40756495,24.99,687,3509.958333,53896,96.8,0,0,0,0,0,1,0,0,0,0
1,0.1392,512.06,11.15625052,22.34,682,5039.958333,7705,39.9,2,1,0,0,0,1,0,0,0,0
1,0.0859,460.72,10.56617553,24.71,772,3990.0,10277,28.9,2,0,0,0,0,1,0,0,0,0
1,0.1496,415.74,10.5454467,10.1,682,2553.0,12315,80.0,1,0,0,0,1,0,0,0,0,0
1,0.0894,385.23,10.6454249,22.11,747,3360.0,19029,22.0,3,0,0,0,0,1,0,0,0,0
1,0.1357,142.67,10.34817337,17.77,677,1679.958333,2187,70.5,1,0,0,0,0,1,0,0,0,0
1,0.1913,734.42,11.05089001,8.86,677,7350.0,9881,99.8,0,0,0,0,0,1,0,0,0,0
1,0.1114,457.61,11.15756394,10.96,732,5429.958333,27948,73.8,0,0,0,0,1,0,0,0,0,0
1,0.1287,235.44,10.1266311,9.79,692,6721.0,6355,65.5,1,0,0,0,0,1,0,0,0,0
1,0.1218,249.75,11.28978191,2.77,717,3630.0,653,19.8,2,0,0,1,0,0,0,0,0,0
1,0.1253,117.14,10.71441777,23.12,692,2459.958333,5177,64.7,0,0,0,0,0,1,0,0,0,0
1,0.1148,164.85,10.0387175,8.54,732,2039.958333,1517,22.3,0,0,0,0,0,1,0,0,0,0
1,0.1531,497.86,11.13458902,13.7,677,2340.0,23626,90.9,2,0,0,0,0,1,0,0,0,0
1,0.1392,573.5,12.32385568,24.06,702,6869.958333,109027,90.2,3,0,0,0,1,0,0,0,0,0
1,0.1531,278.53,10.83958091,16.52,662,2459.958333,7959,33.2,3,0,0,1,0,0,0,0,0,0
1,0.16,457.05,11.41861479,23.89,662,2190.0,58686,80.8,2,0,0,0,0,1,0,0,0,0
1,0.1253,321.28,10.63103616,16.72,702,3360.0,2978,81.9,0,0,0,0,0,1,0,0,0,0
1,0.167,710.03,11.01046476,20.94,672,5850.0,28332,81.2,0,1,0,0,0,1,0,0,0,0
1,0.1114,157.46,9.903487553,3.12,737,1500.0,2644,23.4,1,0,0,1,0,0,0,0,0,0
1,0.1704,214.05,10.26813067,12.42,662,2160.0,8765,95.3,1,0,0,1,0,0,0,0,0,0
1,0.1287,235.44,11.58058411,18.09,687,5160.0,89844,84.8,0,0,0,1,0,0,0,0,0,0
1,0.0774,249.75,11.54244543,15.47,802,4620.958333,6498,11.6,2,0,0,1,0,0,0,0,0,0
1,0.1253,220.88,11.40235138,20.2,697,9240.0,27017,45.7,2,0,0,0,0,1,0,0,0,0
1,0.1114,246.03,12.08958377,11.33,727,5429.958333,32706,81.6,1,0,0,1,0,0,0,0,0,0
1,0.1253,267.74,10.30895266,9.8,702,2670.0,5934,39.8,1,1,0,0,0,1,0,0,0,0
1,0.0774,109.27,10.34817337,5.73,767,2220.0,1092,9.9,0,0,0,1,0,0,0,0,0,0
1,0.1357,339.69,10.74903388,21.17,702,4229.958333,9114,57.0,0,0,0,0,0,1,0,0,0,0
1,0.0859,126.45,10.71441777,4.72,762,3073.0,7347,26.7,1,0,0,0,1,0,0,0,0,0
1,0.1218,159.84,11.07819631,12.07,697,5759.958333,21028,84.8,1,0,0,1,0,0,0,0,0,0
1,0.1183,298.21,10.96812932,0.48,717,2910.0,0,0.0,1,0,0,1,0,0,0,0,0,0
1,0.0705,92.7,10.54534144,16.8,772,3270.0,4088,15.0,2,0,0,0,1,0,0,0,0,0
1,0.1148,659.37,12.53214817,0.22,777,5669.958333,1003,3.3,2,0,0,0,0,1,0,0,0,0
1,0.1426,274.45,10.30895266,14.16,677,3089.958333,1338,27.9,0,0,0,0,0,1,0,0,0,0
1,0.0894,349.49,10.98529272,16.7,802,4679.958333,667,3.6,3,0,0,0,0,1,0,0,0,0
1,0.1287,571.77,11.5229154,17.22,712,7979.958333,26949,52.0,0,0,0,0,0,1,0,0,0,0
1,0.1426,96.06,10.1266311,18.29,667,4589.958333,12995,31.6,0,1,0,0,1,0,0,0,0,0
1,0.0774,156.1,11.26830288,9.27,747,3119.958333,13899,36.0,1,0,0,0,0,1,0,0,0,0
1,0.1392,273.1,11.36214909,22.55,677,2940.0,2149,36.4,2,0,0,1,0,0,0,0,0,0
1,0.1148,422.0,10.9331784,13.33,722,6240.0,3230,26.4,0,0,0,0,0,1,0,0,0,0
1,0.1218,149.85,11.21182037,1.49,707,3780.0,2698,33.3,2,1,0,1,0,0,0,0,0,0
1,0.1357,441.6,11.62625415,15.01,702,4170.0,46306,56.6,1,0,0,0,1,0,0,0,0,0
1,0.1148,633.0,11.01862914,17.35,762,8820.0,5331,9.1,2,0,0,0,1,0,0,0,0,0
1,0.1218,666.0,11.22524339,18.45,732,4259.958333,29074,46.2,0,0,0,0,0,1,0,0,0,0
1,0.1287,420.42,10.91501573,17.61,702,2039.958333,13441,49.4,2,0,0,0,1,0,0,0,0,0
1,0.1183,493.7,10.91508846,9.51,742,1590.0,1691,16.5,1,0,0,1,0,0,0,0,0,0
1,0.0894,349.49,10.87244663,8.95,742,9329.958333,25212,46.6,1,0,0,0,0,1,0,0,0,0
1,0.1287,201.8,10.27518903,10.51,707,4289.958333,1980,46.0,0,1,0,0,1,0,0,0,0,0
1,0.1114,656.07,11.60823564,21.69,772,9990.0,67969,40.5,2,0,0,0,0,1,0,0,0,0
1,0.1392,204.83,11.03488966,14.05,677,3479.958333,5810,85.4,1,0,0,0,0,1,0,0,0,0
1,0.0894,397.15,10.91508846,17.15,757,6330.0,24452,66.4,0,0,0,0,1,0,0,0,0,0
1,0.0894,381.26,10.95080655,18.99,752,2849.958333,25577,30.8,1,0,0,0,1,0,0,0,0,0
1,0.1357,339.69,11.00209984,7.3,702,5399.958333,6749,91.2,0,0,0,0,0,1,0,0,0,0
1,0.0894,349.49,10.81977828,23.18,732,3630.0,11557,46.2,1,0,0,0,1,0,0,0,0,0
1,0.1704,642.14,11.36210258,6.81,677,7499.958333,4418,96.0,0,0,0,0,0,1,0,0,0,0
1,0.0894,556.01,11.77528973,9.81,777,5070.0,8651,13.6,1,0,0,1,0,0,0,0,0,0
1,0.1357,397.44,10.92593848,22.66,687,5580.0,16677,45.9,1,0,0,0,0,1,0,0,0,0
1,0.1426,171.53,10.92666879,8.17,667,4289.958333,9685,43.2,1,0,0,0,0,1,0,0,0,0
1,0.1253,167.34,10.5865844,2.97,692,2729.958333,3869,26.1,0,0,0,0,0,1,0,0,0,0
1,0.1148,494.53,10.59663473,10.32,737,6630.0,14274,24.6,0,0,0,0,0,1,0,0,0,0
1,0.1426,686.12,11.15625052,13.68,687,4860.0,27561,80.8,1,0,0,0,1,0,0,0,0,0
1,0.1183,662.68,11.28978191,9.11,742,3660.0,28091,50.6,0,0,0,0,0,1,0,0,0,0
1,0.1148,263.75,10.49127422,2.9,727,1800.0,2980,31.7,1,0,0,0,0,1,0,0,0,0
1,0.1114,98.42,10.20359214,17.29,717,2550.0,4502,40.9,2,0,0,0,0,1,0,0,0,0
1,0.1183,482.1,10.71441777,14.56,717,2280.0,25729,52.4,0,0,0,0,0,1,0,0,0,0
1,0.1287,201.8,10.858999,6.3,682,10320.0,9339,33.2,2,1,0,0,1,0,0,0,0,0
1,0.1148,494.53,11.22524339,10.1,742,5520.0,73366,61.7,1,0,0,0,0,1,0,0,0,0
1,0.1635,529.94,11.15625052,16.66,662,4619.958333,29319,61.5,0,0,0,0,0,1,0,0,0,0
1,0.1322,381.95,10.64285016,19.05,707,5009.958333,32720,94.6,1,0,0,0,0,1,0,0,0,0
1,0.1218,499.5,10.79957558,16.97,722,4200.958333,11530,49.1,0,0,0,0,1,0,0,0,0,0
1,0.1183,629.55,12.20609265,10.93,742,7020.0,79062,50.8,0,0,0,0,0,1,0,0,0,0
1,0.1392,546.2,11.25161265,15.83,687,2099.958333,17923,59.7,0,0,0,0,0,1,0,0,0,0
1,0.1635,176.65,10.54513089,5.18,672,1379.958333,5403,63.6,1,0,0,0,1,0,0,0,0,0
1,0.1426,308.76,10.71441777,22.91,682,3450.0,23703,83.8,0,0,0,0,0,1,0,0,0,0
1,0.1114,328.04,10.71441777,22.13,732,3720.0,12253,18.9,2,1,0,0,1,0,0,0,0,0
1,0.1357,215.7,9.798127037,21.53,727,2880.0,7727,95.4,0,0,0,0,0,1,0,0,0,0
1,0.0894,254.18,11.65268741,2.7,762,6900.0,5914,15.9,4,0,0,1,0,0,0,0,0,0
1,0.0774,218.54,11.27720313,3.17,782,4590.958333,482,1.6,2,0,0,1,0,0,0,0,0,0
1,0.1183,298.21,10.858999,20.49,712,4619.958333,23750,47.7,1,0,0,0,0,1,0,0,0,0
1,0.1322,202.81,10.99142642,14.47,682,4289.958333,6891,59.8,0,0,0,0,1,0,0,0,0,0
1,0.0774,156.1,11.51292546,10.24,752,5729.958333,15509,25.7,1,0,0,1,0,0,0,0,0,0
1,0.1218,166.5,10.88743693,10.5,692,6119.958333,4819,55.3,0,0,0,0,0,1,0,0,0,0
1,0.1287,311.11,10.22034,18.97,687,2550.0,9666,83.3,0,0,0,0,0,1,0,0,0,0
1,0.1322,236.61,10.23995979,15.09,687,3929.958333,2896,10.3,0,0,0,1,0,0,0,0,0,0
1,0.1322,507.01,10.85892207,1.96,717,1409.958333,2425,29.2,0,0,0,0,0,1,0,0,0,0
1,0.0894,349.49,11.81303006,13.79,762,9299.958333,2308,33.0,3,0,0,0,1,0,0,0,0,0
1,0.1253,669.33,11.40534025,18.72,712,2910.0,55770,62.0,0,0,0,0,0,1,0,0,0,0
1,0.1114,492.06,11.22524339,8.05,767,5759.958333,5404,5.2,0,0,0,0,0,1,0,0,0,0
1,0.1287,210.21,10.81985828,21.84,692,4349.958333,28565,70.0,1,0,0,0,0,1,0,0,0,0
1,0.074,105.61,10.59663473,15.03,757,5610.0,12361,43.7,0,0,0,1,0,0,0,0,0,0
1,0.1565,489.81,10.81977828,6.0,662,3270.0,1221,12.2,3,0,0,0,0,1,0,0,0,0
1,0.1148,522.55,10.49127422,22.47,737,4020.0,19796,30.1,1,0,0,0,0,1,0,0,0,0
1,0.0894,476.58,11.6351785,6.24,792,7800.0,19367,9.1,0,0,0,0,0,1,0,0,0,0
1,0.1287,117.72,10.51867319,9.79,682,2220.0,9868,73.1,3,0,0,1,0,0,0,0,0,0
1,0.1218,599.4,11.60823564,8.23,722,5429.958333,15533,79.3,1,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,10.858999,14.35,752,7051.0,16375,28.0,1,0,0,1,0,0,0,0,0,0
1,0.1183,662.68,12.05815252,13.22,747,4350.0,10767,50.3,0,0,0,0,1,0,0,0,0,0
1,0.1947,737.94,11.91839057,0.98,667,6419.958333,29518,97.4,0,0,0,1,0,0,0,0,0,0
1,0.0859,177.02,10.57131693,8.34,737,2700.0,2639,24.0,1,0,0,0,1,0,0,0,0,0
1,0.1183,497.01,11.0744205,11.0,732,2879.958333,8318,50.7,1,0,0,0,0,1,0,0,0,0
1,0.1426,111.5,10.81977828,19.2,667,4264.958333,9625,49.1,2,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,11.00209984,3.78,767,3390.0,3252,13.7,0,0,0,0,0,1,0,0,0,0
1,0.1218,549.45,11.22524339,16.06,717,5039.958333,43373,66.9,0,0,0,0,1,0,0,0,0,0
1,0.1148,69.24,10.71441777,18.24,717,1830.0,6554,55.1,2,0,0,1,0,0,0,0,0,0
1,0.1218,366.3,11.69524702,9.38,707,11460.0,9772,41.8,1,0,0,1,0,0,0,0,0,0
1,0.0859,202.31,10.7342204,15.24,747,8400.0,13010,36.8,0,0,0,0,1,0,0,0,0,0
1,0.0859,271.85,11.46163217,16.16,752,4050.0,30330,30.9,2,0,0,0,1,0,0,0,0,0
1,0.1357,679.37,11.40756495,5.13,707,3929.958333,17470,25.1,0,1,0,0,0,1,0,0,0,0
1,0.1287,815.61,12.25486281,8.13,722,8130.0,30159,63.6,1,1,0,0,0,1,0,0,0,0
1,0.1148,576.95,11.09741002,11.71,737,3780.0,18277,50.8,1,0,0,0,0,1,0,0,0,0
1,0.1148,560.47,11.47210347,23.18,742,5280.0,11265,24.3,0,0,0,0,0,1,0,0,0,0
1,0.167,464.19,10.95430918,19.89,682,2910.0,3368,99.1,0,0,0,0,0,1,0,0,0,0
1,0.1114,196.83,11.85153827,17.3,717,5220.0,61431,74.1,2,0,0,0,1,0,0,0,0,0
1,0.1287,269.07,10.66895539,15.04,702,9720.958333,4616,41.6,1,1,0,1,0,0,0,0,0,0
1,0.1148,395.63,10.04342339,0.0,777,7050.0,0,0.0,4,0,0,1,0,0,0,0,0,0
1,0.1287,235.44,11.08220409,9.12,687,2250.0,7361,72.2,0,0,0,0,0,1,0,0,0,0
1,0.1253,234.27,10.91508846,21.23,697,5399.958333,28606,84.1,0,0,0,0,0,1,0,0,0,0
1,0.1218,372.96,10.49127422,11.1,707,6449.958333,17715,79.0,0,0,0,0,0,1,0,0,0,0
1,0.0894,317.72,11.22524339,12.64,737,5280.0,36161,46.4,1,0,0,0,0,1,0,0,0,0
1,0.1114,426.45,10.98529272,18.63,742,5520.0,25195,24.2,0,0,0,0,0,1,0,0,0,0
1,0.1287,807.2,12.61153775,0.54,777,4319.958333,5068,46.1,1,0,0,0,1,0,0,0,0,0
1,0.1565,874.66,11.98292909,16.79,687,2520.0,30459,67.8,1,0,0,0,0,1,0,0,0,0
1,0.1496,346.45,12.01370075,10.33,722,4770.0,27495,98.2,0,0,0,0,0,1,0,0,0,0
1,0.0894,158.86,10.08580911,19.2,727,1950.0,5089,56.5,0,0,0,0,0,1,0,0,0,0
1,0.1461,172.38,11.00209984,20.92,712,5674.958333,3179,20.6,1,0,0,0,0,1,0,0,0,0
1,0.0774,185.76,10.71441777,11.39,792,4410.0,711,2.5,1,0,0,1,0,0,0,0,0,0
1,0.0774,56.2,10.2111193,1.46,787,5490.0,2701,3.2,4,0,0,1,0,0,0,0,0,0
1,0.1183,614.64,10.66895539,5.86,732,4649.958333,10133,25.6,2,0,0,0,0,1,0,0,0,0
1,0.1774,432.26,11.08214255,24.13,677,5100.0,19714,97.6,0,0,0,0,0,1,0,0,0,0
1,0.0859,79.03,11.35040654,23.53,732,7169.958333,80572,71.4,0,0,0,0,1,0,0,0,0,0
1,0.1322,304.21,10.96819829,16.9,677,4289.958333,11274,72.5,3,0,0,0,0,1,0,0,0,0
1,0.1287,319.52,11.91839057,2.5,697,5069.958333,3267,12.1,0,0,0,1,0,0,0,0,0,0
1,0.1114,57.41,9.998797732,8.02,722,2190.0,1838,14.9,0,0,0,0,1,0,0,0,0,0
1,0.1114,98.42,10.08580911,8.7,722,1830.0,6941,39.2,0,0,0,0,1,0,0,0,0,0
1,0.1531,870.39,11.00209984,22.38,697,4289.958333,42430,81.8,0,0,0,0,0,1,0,0,0,0
1,0.1218,832.5,11.53751466,7.49,737,7499.958333,67492,55.7,0,0,0,0,0,1,0,0,0,0
1,0.1357,169.85,10.2181523,21.42,677,1890.0,8817,76.0,1,0,0,1,0,0,0,0,0,0
1,0.0774,93.66,11.25507141,7.33,742,10230.0,37721,64.6,0,0,0,0,1,0,0,0,0,0
1,0.1357,95.12,11.09922655,11.16,672,5729.958333,26343,83.4,1,0,0,0,0,1,0,0,0,0
1,0.0894,508.35,11.23843599,6.79,772,5009.958333,7254,15.4,1,0,0,0,1,0,0,0,0,0
1,0.16,878.94,11.28983191,17.83,682,5160.0,17426,52.2,2,0,0,0,1,0,0,0,0,0
1,0.1218,166.5,10.43399815,2.22,697,2519.958333,2070,60.9,3,0,0,1,0,0,0,0,0,0
1,0.0859,410.94,10.75363848,2.87,782,6630.0,6049,19.1,0,0,0,0,0,1,0,0,0,0
1,0.1183,457.25,10.91508846,20.86,717,4470.0,21981,59.6,1,0,0,0,1,0,0,0,0,0
1,0.1253,284.47,11.01856357,16.11,697,2459.958333,9836,69.8,1,0,0,0,0,1,0,0,0,0
1,0.074,139.77,11.39657141,6.77,787,5820.0,6986,12.3,0,0,0,1,0,0,0,0,0,0
1,0.0774,280.97,10.91508846,9.93,777,6240.0,3940,8.9,1,0,0,0,0,1,0,0,0,0
1,0.074,217.42,10.73639668,23.87,772,2912.0,1095,5.2,2,0,0,1,0,0,0,0,0,0
1,0.1426,205.84,10.60905725,20.83,697,1260.0,12,1.5,2,0,0,1,0,0,0,0,0,0
1,0.1635,883.23,11.88446143,14.32,682,4619.958333,30427,86.9,1,0,0,0,0,1,0,0,0,0
1,0.167,887.54,11.91839057,24.77,677,8670.958333,56883,93.3,1,1,0,0,0,1,0,0,0,0
1,0.1218,333.0,11.1844214,13.82,712,5669.958333,36014,66.1,3,0,0,0,1,0,0,0,0,0
1,0.1357,339.69,10.71441777,8.75,682,6360.0,24223,72.7,0,0,0,0,1,0,0,0,0,0
1,0.16,878.94,11.48246626,15.06,697,6149.958333,62551,90.1,0,0,0,0,0,1,0,0,0,0
1,0.0774,187.32,11.22524339,22.9,752,8999.958333,63299,64.9,2,0,0,1,0,0,0,0,0,0
1,0.16,492.21,10.75363848,9.51,687,2040.041667,14401,92.9,0,0,0,0,1,0,0,0,0,0
1,0.1148,131.88,10.73639668,22.93,717,3690.0,0,0.0,0,0,0,0,0,1,0,0,0,0
1,0.16,421.89,11.73606902,23.85,662,6089.958333,61956,85.6,2,1,0,0,0,1,0,0,0,0
1,0.0894,317.72,10.53209621,13.73,787,5039.958333,417,3.2,2,0,0,0,0,1,0,0,0,0
1,0.16,189.85,10.81977828,10.61,662,3119.958333,1487,92.9,0,0,0,0,0,1,0,0,0,0
1,0.1392,682.74,11.35035948,12.61,707,6419.958333,197,0.5,2,0,0,1,0,0,0,0,0,0
1,0.1253,317.93,11.00209984,5.42,702,2129.958333,13228,45.6,0,0,0,0,1,0,0,0,0,0
1,0.1392,307.24,10.30895266,12.04,692,1444.0,7171,59.3,0,0,0,0,0,1,0,0,0,0
1,0.1253,568.93,11.22524339,14.15,727,3179.958333,4071,30.2,1,0,0,1,0,0,0,0,0,0
1,0.1461,629.18,10.66886237,20.23,702,4440.0,28607,95.0,2,0,0,0,0,1,0,0,0,0
1,0.1496,55.44,11.00209984,6.42,692,1860.0,4050,98.8,2,0,0,0,0,1,0,0,0,0
1,0.1426,154.38,10.59663473,2.34,687,1560.0,1847,42.0,1,0,0,0,0,1,0,0,0,0
1,0.1531,417.79,10.81985828,5.59,667,1830.0,6804,74.0,1,0,0,0,0,1,0,0,0,0
1,0.1148,659.37,11.51292546,11.02,752,3239.958333,1492,6.1,3,0,0,0,0,1,0,0,0,0
1,0.1913,201.97,11.87756858,3.58,662,5130.0,0,74.4,1,0,0,0,1,0,0,0,0,0
1,0.1461,163.76,9.546812609,10.71,677,1140.0,3798,50.6,2,0,0,0,0,1,0,0,0,0
1,0.1287,840.83,10.93310697,9.96,717,4478.0,9880,72.1,0,0,0,1,0,0,0,0,0,0
1,0.1218,532.8,11.00209984,16.4,712,6960.0,12295,38.5,0,0,0,0,0,1,0,0,0,0
1,0.1253,261.04,10.54534144,16.42,717,1860.0,25608,65.9,0,0,0,0,0,1,0,0,0,0
1,0.1253,184.07,10.30895266,16.2,687,3090.0,23509,54.8,0,0,0,1,0,0,0,0,0,0
1,0.1357,407.63,12.04355372,5.51,712,8249.958333,31895,66.6,3,0,0,0,0,1,0,0,0,0
1,0.1322,270.41,10.30895266,11.76,682,2138.958333,9036,82.9,0,0,0,0,0,1,0,0,0,0
1,0.1357,190.23,11.15625052,17.47,692,7831.0,48280,97.7,3,0,0,0,1,0,0,0,0,0
1,0.0751,186.66,11.71177632,1.46,747,4569.041667,10817,49.6,1,0,0,0,1,0,0,0,0,0
1,0.1531,191.49,10.66895539,0.28,677,3390.0,68,2.5,0,0,0,1,0,0,0,0,0,0
1,0.1183,662.68,11.1124479,11.95,742,6030.0,19086,67.4,1,0,0,0,0,1,0,0,0,0
1,0.1183,596.41,11.75978554,12.92,742,6809.958333,12204,64.6,4,0,0,0,1,0,0,0,0,0
1,0.0894,476.58,11.53272809,6.21,772,4110.0,4054,6.0,2,0,0,1,0,0,0,0,0,0
1,0.074,65.23,11.6351431,13.19,747,4229.958333,19548,37.2,0,0,0,0,1,0,0,0,0,0
1,0.1218,399.6,10.59663473,19.86,707,3509.958333,9777,72.4,2,0,0,0,1,0,0,0,0,0
1,0.1218,266.4,10.81977828,8.54,702,2280.0,7690,65.6,0,0,0,0,0,1,0,0,0,0
1,0.1183,238.57,11.15619338,23.33,707,5069.958333,31485,64.4,3,0,0,0,0,1,0,0,0,0
1,0.1565,874.66,11.51292546,14.02,692,4559.958333,24594,64.3,0,0,0,0,0,1,0,0,0,0
1,0.074,77.65,10.37349118,11.48,762,2910.0,1641,14.9,0,0,0,1,0,0,0,0,0,0
1,0.16,281.26,11.00209984,6.78,672,4080.0,0,0.0,2,1,0,0,0,1,0,0,0,0
1,0.1253,200.8,11.15619338,17.28,687,4800.0,33711,81.6,2,0,0,0,0,1,0,0,0,0
1,0.1253,60.24,10.23995979,15.21,677,2700.0,4293,66.0,2,0,0,0,1,0,0,0,0,0
1,0.1114,213.23,11.13458902,3.43,717,7779.0,9846,59.7,1,0,0,0,1,0,0,0,0,0
1,0.0859,105.9,11.00209984,22.54,727,4500.0,32143,61.7,0,0,0,1,0,0,0,0,0,0
1,0.167,319.52,10.91508846,6.83,662,1140.0,8419,65.8,0,0,0,0,0,1,0,0,0,0
1,0.1392,819.29,11.28978191,9.67,742,3479.958333,254,1.1,6,0,0,1,0,0,0,0,0,0
1,0.1426,205.84,11.15619338,18.4,682,3962.958333,9442,92.6,2,0,0,0,0,1,0,0,0,0
1,0.0859,195.99,11.00209984,19.1,742,5429.958333,9367,36.7,0,0,0,1,0,0,0,0,0,0
1,0.1322,202.81,10.34817337,17.96,712,1440.0,766,51.1,0,0,0,1,0,0,0,0,0,0
1,0.1218,832.5,10.73630972,11.3,747,6930.0,13873,15.5,4,0,0,0,0,1,0,0,0,0
1,0.1357,203.82,11.31447453,19.93,697,6930.0,52116,95.3,0,0,0,0,1,0,0,0,0,0
1,0.1183,397.61,11.71177632,11.02,712,8888.041667,38771,38.5,1,0,0,0,0,1,0,0,0,0
1,0.16,140.63,10.62619354,19.63,667,1470.0,5277,97.7,1,0,0,1,0,0,0,0,0,0
1,0.1218,333.0,10.59653473,23.01,772,4500.0,0,5.34,2,0,0,0,0,1,0,0,0,0
1,0.0894,222.41,10.46310334,10.49,757,2820.958333,15269,76.7,0,0,0,1,0,0,0,0,0,0
1,0.1461,137.91,10.81977828,10.01,692,2759.958333,1412,94.1,0,0,0,0,0,1,0,0,0,0
1,0.1322,236.61,11.28978191,0.22,812,11519.95833,182,3.6,2,0,0,0,0,1,0,0,0,0
1,0.1426,428.83,10.40426284,8.11,692,3959.958333,16941,36.5,2,0,0,0,0,1,0,0,0,0
